Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1714194386.4690719,3639,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.4757686,3640,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.4825728,3641,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.4891264,3642,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.4957914,3643,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.502407,3644,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5092,3645,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5158372,3646,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.522425,3647,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5291622,3648,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5357535,3649,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.542674,3650,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5491514,3651,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5557823,3652,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5624504,3653,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5691319,3654,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5758514,3655,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5824707,3656,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5891538,3657,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.5958054,3658,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6024177,3659,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6090825,3660,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6159601,3661,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6224556,3662,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.629081,3663,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6357696,3664,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6424837,3665,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6490922,3666,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6558697,3667,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6624794,3668,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6691124,3669,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.675773,3670,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.6824627,3671,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.689161,3672,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.695739,3673,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7024424,3674,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7091455,3675,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7157462,3676,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.722514,3677,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7291713,3678,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.735811,3679,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7424877,3680,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7491899,3681,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7558262,3682,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7625246,3683,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7692025,3684,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7758186,3685,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7825959,3686,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7892773,3687,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.7958574,3688,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8026586,3689,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8100147,3690,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8164225,3691,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8225532,3692,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8294995,3693,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8363447,3694,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8427458,3695,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8495274,3696,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8563635,3697,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8628843,3698,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8692446,3699,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8759556,3700,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8828602,3701,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.8892539,3702,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.896142,3703,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.902501,3704,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.909192,3705,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9158695,3706,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9224203,3707,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.929062,3708,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9357538,3709,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9423654,3710,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9491007,3711,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.955737,3712,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9624052,3713,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9690318,3714,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9756908,3715,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9824579,3716,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9890552,3717,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194386.9957395,3718,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.002404,3719,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0090501,3720,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.015844,3721,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.022453,3722,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0290577,3723,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0356934,3724,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.042351,3725,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.049179,3726,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.055901,3727,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0624342,3728,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.06907,3729,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0757115,3730,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0823867,3731,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
1714194387.0891361,3732,0,0,,-12.417367935180664,0.0,0.0,0.0,0.0,0.0
