Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1713562170.8846905,1,1713562170,881581068,,0.0008689004462212324,-0.02196298912167549,1.071808099746704,0.00047806804650463164,-0.0011699014576151967,1.0000115633010864,-0.0003908323997166008,0.020793087664060295,-0.07179653644561768,0.0,0.0,0.0,0.22757668793201447,0.1674899160861969,0.2826577425003052,0.0030134497210383415,-0.007657530717551708,1.218192028318299e-05,-0.22456323821097612,-0.1751474468037486,-0.282645560580022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032648451160639524,-0.004220228176563978,-0.00040041145985014737,0.9999856948852539,0.00574113676473035,-0.006557592621142284,0.0,0.9999620179425135,0.0065332553973053336,-0.008437821005180627,-0.0008283978143153747,0.011483077306027843,-0.013115063073138346,-7.53025483519363e-05,0.028251081705093384,-0.019627967849373817,-0.028922274708747864,0.0,0.0,0.0,-0.16117437183856964,-0.14110729098320007,12.287741661071777,7.333215713500977,9.088093757629395,0.9330340623855591,-0.22761374711990356,-0.20304307341575623,-0.0596756637096405,True
1713562170.8934593,2,1713562170,891551494,,0.0031133885495364666,-0.02030799351632595,1.0745394229888916,0.0005411346210166812,-0.0013301975559443235,1.0000118017196655,-0.0025722539285197854,0.018977795960381627,-0.07452762126922607,0.0,0.0,0.0,0.2278105914592743,0.16711249947547913,0.2808685004711151,0.0032957398798316717,-0.00837844517081976,8.681848157721106e-06,-0.22451485157944262,-0.17549094464629889,-0.2808598186229574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034418452996760607,-0.0044433679431676865,-0.00042773023596964777,0.9999841451644897,0.006193823189471474,-0.006870516661968615,0.0,0.999957215362285,0.006887708397737692,-0.008883766915837732,-0.0008860687033263593,0.012388602779203992,-0.013740877821192656,-8.511756642263822e-05,0.04372021555900574,-0.05773251876235008,0.00691838376224041,0.0,0.0,0.0,-0.1687222421169281,-0.15210437774658203,12.277139663696289,7.333215713500977,9.087970733642578,0.9412003755569458,-0.21972206234931946,-0.1964639574289322,-0.047624409198760986,True
1713562170.9034824,3,1713562170,901576995,,0.005438912194222212,-0.018628809601068497,1.0773333311080933,0.0005748232360929251,-0.0014158481499180198,1.0000118017196655,-0.004864088958129287,0.017212961451150477,-0.07732152938842773,0.0,0.0,0.0,0.23092231154441833,0.16379214823246002,0.27798768877983093,0.0034426264464855194,-0.008753329515457153,6.716773896187078e-06,-0.22747968509793282,-0.17254547774791718,-0.27798097200593475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003619797993451357,-0.004710344132035971,-0.00043996376916766167,0.9999822974205017,0.006228509586962861,-0.007346967659498053,0.0,0.9999536127913812,0.007243996597458699,-0.009417474793186213,-0.0009140535377605153,0.01245810842302146,-0.014693782451654109,-9.153119807889129e-05,0.04426608234643936,-0.06826940178871155,0.0063596307300031185,0.0,0.0,0.0,-0.18033835291862488,-0.15288472175598145,12.271269798278809,7.333215713500977,9.087870597839355,0.9420222640037537,-0.21326833963394165,-0.191403329372406,-0.03958746790885925,True
1713562170.913859,4,1713562170,911550521,,0.007791511714458466,-0.016957538202404976,1.0801069736480713,0.0006467036437243223,-0.0015986388316377997,1.000011920928955,-0.007144808070734143,0.015358899370767176,-0.08009505271911621,0.0,0.0,0.0,0.2322472333908081,0.1636274755001068,0.2743526101112366,0.0037480080500245094,-0.009532255120575428,2.331247287656879e-06,-0.2284992253407836,-0.17315973062068224,-0.2743502788639489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003826099680736661,-0.0048838527873158455,-0.00048742859507910907,0.9999806880950928,0.005855915682199422,-0.006856736976080291,0.0,0.9999593458784032,0.007657251658589077,-0.00976394115304321,-0.0010122588965998573,0.011712724316522738,-0.013713346251414429,-8.031249876010529e-05,0.04107292369008064,-0.014066966250538826,-0.01543625071644783,0.0,0.0,0.0,-0.16854016482830048,-0.14393974840641022,12.288615226745605,7.333215713500977,9.08775806427002,0.9341029524803162,-0.2259426712989807,-0.20540699362754822,-0.05280843377113342,True
1713562170.923627,5,1713562170,921587228,,0.010152631439268589,-0.015286385081708431,1.082842230796814,0.0006849730270914733,-0.0016959735658019781,1.000011920928955,-0.009467658412177116,0.013590411515906453,-0.08283030986785889,0.0,0.0,0.0,0.23403413593769073,0.16275756061077118,0.2714710831642151,0.003906548954546452,-0.009936411865055561,-9.933759059777003e-08,-0.23012758698314428,-0.17269397247582674,-0.2714711825018057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038544107228517532,-0.005015062168240547,-0.00041098042856901884,0.9999799132347107,0.005953879408182068,-0.007078603348111553,0.0,0.9999572214323134,0.007713252978372478,-0.010026922673402336,-0.0008606479330214933,0.011908724236959574,-0.014157073966392781,-8.429874907803332e-05,0.0055930293165147305,-0.00975349172949791,0.014058967120945454,0.0,0.0,0.0,-0.17399603128433228,-0.1463496834039688,12.288702011108398,7.333215713500977,9.087628364562988,0.9258683323860168,-0.22318297624588013,-0.20426055788993835,-0.05017903447151184,True
1713562170.933551,6,1713562170,931550264,,0.012514764443039894,-0.013630506582558155,1.0855541229248047,0.000766366720199585,-0.0019030158873647451,1.000011920928955,-0.01174839772284031,0.01172749069519341,-0.08554220199584961,0.0,0.0,0.0,0.23381637036800385,0.16195444762706757,0.2692389190196991,0.004235443193465471,-0.010774390771985054,-5.4615898079646286e-06,-0.22958092717453837,-0.17272883839905262,-0.26924438060950706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00394517183303833,-0.005112590733915567,-0.00040903736953623593,0.9999790787696838,0.006684771224152629,-0.007659284886309551,0.0,0.9999483232591128,0.007894855310524251,-0.010221917819924145,-0.0008584426509506434,0.013370818625295853,-0.015318377234877488,-0.00010241315011535213,0.0016401138855144382,-0.030268127098679543,-0.0013558814534917474,0.0,0.0,0.0,-0.18806058168411255,-0.16413307189941406,12.274737358093262,7.333215713500977,9.087517738342285,0.9265882968902588,-0.20793503522872925,-0.190461665391922,-0.03397655487060547,True
1713562170.9434817,7,1713562170,941575050,,0.014870709739625454,-0.011977599002420902,1.08823823928833,0.0008095697849057615,-0.002012921031564474,1.0000118017196655,-0.014061139954719692,0.009964677970856428,-0.08822643756866455,0.0,0.0,0.0,0.2335050255060196,0.1608504354953766,0.26550084352493286,0.004405835643410683,-0.011208310723304749,-8.403401807299815e-06,-0.2290991898626089,-0.17205874621868134,-0.26550924692674016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003995654173195362,-0.005254766903817654,-0.0003906044876202941,0.9999781847000122,0.006641975327998989,-0.007589627944744687,0.0,0.9999491395623092,0.007995764773729147,-0.010506375332676975,-0.0008232298412355085,0.01328519623052668,-0.01517906674562867,-0.00010083185909840588,0.016919603571295738,-0.031046902760863304,0.005785220302641392,0.0,0.0,0.0,-0.1863979548215866,-0.16312400996685028,12.277908325195312,7.333215713500977,9.087424278259277,0.9294703602790833,-0.2087896466255188,-0.19269825518131256,-0.03255373239517212,True
1713562170.9539986,8,1713562170,951555728,,0.01722717471420765,-0.010333314538002014,1.0908833742141724,0.0009011875372380018,-0.0022459998726844788,1.0000115633010864,-0.016325987176969647,0.008087314665317535,-0.09087181091308594,0.0,0.0,0.0,0.23345820605754852,0.15986235439777374,0.2614658772945404,0.004758607596158981,-0.012106253765523434,-1.4833892237220425e-05,-0.22869959846138954,-0.17196860816329718,-0.2614807111867776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004142500460147858,-0.00543224299326539,-0.0003930756647605449,0.999976634979248,0.006873491585204554,-0.007662145699999331,0.0,0.9999470219150114,0.008289661000117129,-0.010861188017521367,-0.0008311881416055972,0.01374830214184728,-0.015324079293643423,-0.0001053437567404638,0.019494077190756798,-0.025837456807494164,-0.006321709603071213,0.0,0.0,0.0,-0.18819710612297058,-0.16882623732089996,12.279014587402344,7.333215713500977,9.087333679199219,0.9285244941711426,-0.2055901139974594,-0.1908930391073227,-0.02856573462486267,True
1713562170.9635656,9,1713562170,961575984,,0.01958485320210457,-0.008695478551089764,1.0934944152832031,0.0009496822603978217,-0.002369374269619584,1.0000114440917969,-0.018635170941706747,0.0063261042814701796,-0.09348297119140625,0.0,0.0,0.0,0.23417651653289795,0.15930438041687012,0.2581426501274109,0.004941020160913467,-0.012570359744131565,-1.8332695617573336e-05,-0.22923549637198448,-0.17187474016100168,-0.25816098282302846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004224027041345835,-0.005630918778479099,-0.00044298774446360767,0.9999751448631287,0.00714727988786726,-0.007932955789470402,0.0,0.9999429906762918,0.008453469037102833,-0.011258052663245546,-0.0009335830383257114,0.014296031006065522,-0.01586567268239097,-0.00011341238473285933,0.02652180753648281,-0.03544178977608681,-0.006424550898373127,0.0,0.0,0.0,-0.19479133188724518,-0.17549927532672882,12.275248527526855,7.333215713500977,9.087252616882324,0.9306867122650146,-0.1997801810503006,-0.18651975691318512,-0.021031886339187622,True
1713562170.973746,10,1713562170,971560001,,0.021953707560896873,-0.007061240263283253,1.0960804224014282,0.0010522454977035522,-0.002630301285535097,1.0000109672546387,-0.02090146206319332,0.004430938977748156,-0.09606945514678955,0.0,0.0,0.0,0.23494423925876617,0.15826770663261414,0.25568923354148865,0.005317979957908392,-0.013529055751860142,-2.5923056455212645e-05,-0.22962625930085778,-0.17179676238447428,-0.25571515659794386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004327768459916115,-0.005752682685852051,-0.0003922262112610042,0.9999740123748779,0.006942842998509063,-0.0076412487601597795,0.0,0.9999467027039408,0.008660505786181617,-0.011501925025577455,-0.0008342798733951475,0.01388701383159233,-0.015282277855191645,-0.00010611637250080329,0.020834608003497124,-0.008643951267004013,0.00020403219969011843,0.0,0.0,0.0,-0.1877688765525818,-0.17060689628124237,12.284564971923828,7.333215713500977,9.087170600891113,0.9259778261184692,-0.20699888467788696,-0.19513697922229767,-0.027942270040512085,True
