Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713509512.3100767,866,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3168488,867,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.323623,868,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3301165,869,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3368907,870,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3435848,871,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3500764,872,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3568952,873,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.363617,874,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3701906,875,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3768535,876,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3835335,877,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.39021,878,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.3968484,879,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4034777,880,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4101424,881,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4167538,882,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4234438,883,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.430065,884,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4367924,885,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4434447,886,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4501226,887,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4566836,888,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
1713509512.4634783,889,0,0,,2.08662748336792,0.0,0.0,0.0,0.0,0.0
