Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1714202911.713027,1,1714202911,710259675,,0.2518015205860138,0.2897101938724518,0.9924896955490112,0.713566243648529,0.6930873394012451,0.9999922513961792,0.46176472306251526,0.40337714552879333,0.007502555847167969,0.0,0.0,0.0,1.000592589378357,1.0838258266448975,0.03124920092523098,1.2205723524093628,1.114448070526123,0.0,0.21997976303100586,0.030622243881225586,-0.03124920092523098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07606353610754013,0.13482564687728882,-0.0010063976515084505,0.9879450798034668,-0.05511562079372539,0.11923371508409296,0.0,0.9913352558704687,-0.15684502242236337,0.2694979472647311,-0.02334380513703248,-0.11270227865962826,0.23866036060265408,-0.013527099641663052,0.21195219457149506,-0.13313812017440796,0.019073333591222763,0.0,0.0,0.0,3.062087297439575,1.4154455661773682,12.505937576293945,6.760909557342529,2.477121353149414,1.4041186571121216,-2.202366828918457,-1.457004427909851,0.033872563391923904,True
1714202911.7228918,2,1714202911,720240592,,0.25793948769569397,0.2963309586048126,0.9926740527153015,0.7217006683349609,0.7005062103271484,0.9999922513961792,0.46376118063926697,0.4041752517223358,0.0073181986808776855,0.0,0.0,0.0,1.016208529472351,1.0915664434432983,0.028892921283841133,1.2197328805923462,1.1111878156661987,0.0,0.20352435111999512,0.01962137222290039,-0.028892921283841133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07544995844364166,0.13439203798770905,-0.0010223042918369174,0.9880511164665222,-0.05339814668746703,0.11761972714799905,0.0,0.9916220236138233,-0.15555494681482593,0.26863760063794206,-0.02313156529791161,-0.10912245686762166,0.23543769072508905,-0.01291807992205636,0.19784244894981384,-0.1553855836391449,0.004993912763893604,0.0,0.0,0.0,3.0206265449523926,1.3713334798812866,12.517001152038574,6.760909557342529,2.501279592514038,1.407094120979309,-2.226245641708374,-1.4734593629837036,0.034687891602516174,True
1714202911.7328568,3,1714202911,730264902,,0.2722631096839905,0.31156644225120544,0.9929727911949158,0.7379524111747742,0.7152780294418335,0.9999922513961792,0.4656893014907837,0.40371158719062805,0.007019460201263428,0.0,0.0,0.0,1.0519739389419556,1.10916006565094,0.024649914354085922,1.2180254459381104,1.1045634746551514,0.0,0.16605150699615479,-0.004596590995788574,-0.024649914354085922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07400669157505035,0.1333327740430832,-0.0011444295523688197,0.9883037209510803,-0.05198597552195345,0.11598117764698986,0.0,0.9918900265556905,-0.15254323068828854,0.2665212555115376,-0.02280417379290777,-0.10617116504430082,0.2321610658605774,-0.012391545156998467,0.2137312889099121,-0.1700223833322525,-0.010563965886831284,0.0,0.0,0.0,2.9788436889648438,1.335200309753418,12.528632164001465,6.760909557342529,2.524723529815674,1.4103127717971802,-2.249429941177368,-1.4891571998596191,0.03493645787239075,True
1714202911.7422223,4,1714202911,740225553,,0.27861228585243225,0.3182355463504791,0.9931148886680603,0.7460697293281555,0.7226305603981018,0.9999922513961792,0.46745744347572327,0.4043950140476227,0.0068773627281188965,0.0,0.0,0.0,1.0675181150436401,1.1171460151672363,0.022814713418483734,1.2171574831008911,1.1011993885040283,0.0,0.14963936805725098,-0.015946626663208008,-0.022814713418483734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07341083139181137,0.1328592598438263,-0.0011951129417866468,0.9884118437767029,-0.050451722775877825,0.114516709878704,0.0,0.9921393787303792,-0.15129842007357555,0.26557466344136377,-0.02266563014214872,-0.10298140068177784,0.2292354853772653,-0.01186580648021518,0.21223895251750946,-0.16027361154556274,-0.0001286319748032838,0.0,0.0,0.0,2.941337823867798,1.2958420515060425,12.538749694824219,6.760909557342529,2.5472829341888428,1.412800669670105,-2.2780508995056152,-1.508759617805481,0.035475146025419235,True
1714202911.7529953,5,1714202911,750230789,,0.2894061505794525,0.3294491767883301,0.9933068156242371,0.7541812062263489,0.729960560798645,0.9999922513961792,0.46477505564689636,0.40051138401031494,0.006685435771942139,0.0,0.0,0.0,1.0930153131484985,1.1303293704986572,0.021251877769827843,1.2162801027297974,1.0978012084960938,0.0,0.12326478958129883,-0.03252816200256348,-0.021251877769827843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07241284102201462,0.13211430609226227,-0.0011880691163241863,0.9885852932929993,-0.049115740796931776,0.1129887324222816,0.0,0.9923815749758631,-0.1491929701020158,0.2640998459712292,-0.022255993925234217,-0.1001984454550298,0.22617939343798682,-0.011389374513870898,0.20952364802360535,-0.16062122583389282,0.03043305315077305,0.0,0.0,0.0,2.9018754959106445,1.261433482170105,12.547191619873047,6.760909557342529,2.5692241191864014,1.4148696660995483,-2.3061609268188477,-1.5280948877334595,0.035980865359306335,True
1714202911.762499,6,1714202911,760229825,,0.3004266023635864,0.3407675325870514,0.9934812784194946,0.7703863978385925,0.7445520758628845,0.9999922513961792,0.4699597954750061,0.40378454327583313,0.00651097297668457,0.0,0.0,0.0,1.1180055141448975,1.143351435661316,0.018400559201836586,1.2144967317581177,1.0909019708633423,0.0,0.09649121761322021,-0.05244946479797363,-0.018400559201836586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0713888630270958,0.13121743500232697,-0.001179393962956965,0.9887791872024536,-0.04736392959956248,0.11139489794380536,0.0,0.9926468832797375,-0.1470257821441703,0.2623198433457945,-0.021815193414252233,-0.09656871700772124,0.22299514735275636,-0.010820323350372418,0.2046588659286499,-0.19754400849342346,0.02102036401629448,0.0,0.0,0.0,2.860762596130371,1.216365933418274,12.556680679321289,6.760909557342529,2.5903878211975098,1.4178308248519897,-2.32788348197937,-1.5430572032928467,0.036502763628959656,True
1714202911.772558,7,1714202911,770244121,,0.31628119945526123,0.3568389415740967,0.9936808943748474,0.7865675687789917,0.7590506672859192,0.9999922513961792,0.47028636932373047,0.4022117257118225,0.006311357021331787,0.0,0.0,0.0,1.1522659063339233,1.1620733737945557,0.01424944307655096,1.2126755714416504,1.0838667154312134,0.0,0.06040966510772705,-0.07820665836334229,-0.01424944307655096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06997048854827881,0.12994515895843506,-0.0012712582247331738,0.9890484809875488,-0.04579547955269556,0.10964512874363419,0.0,0.9929152631495451,-0.14405320094851007,0.25977818968517047,-0.02141959701886073,-0.09331297846029216,0.2194948736241349,-0.010289551169041922,0.18869750201702118,-0.18194884061813354,0.0018536720890551805,0.0,0.0,0.0,2.816124677658081,1.176210641860962,12.568399429321289,6.760909557342529,2.6107187271118164,1.421140432357788,-2.350313663482666,-1.5579781532287598,0.03619298338890076,True
1714202911.782315,8,1714202911,780224084,,0.3232315182685852,0.3638266324996948,0.993765115737915,0.7946490049362183,0.7662645578384399,0.9999922513961792,0.47141748666763306,0.4024379253387451,0.00622713565826416,0.0,0.0,0.0,1.1673052310943604,1.1695337295532227,0.013935061171650887,1.2117507457733154,1.0802981853485107,0.0,0.04444551467895508,-0.08923554420471191,-0.013935061171650887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06935863941907883,0.12935581803321838,-0.001311706262640655,0.9891687631607056,-0.044038671232030584,0.10807865561563838,0.0,0.9931664511230902,-0.1427698020992209,0.25860013436860996,-0.021246910876436015,-0.08968386874639851,0.21636437315696222,-0.009746681209448787,0.19548235833644867,-0.20252050459384918,-0.005422752816230059,0.0,0.0,0.0,2.7753658294677734,1.130874752998352,12.5757417678833,6.760909557342529,2.630169630050659,1.4239461421966553,-2.37153959274292,-1.572495698928833,0.03652296960353851,True
1714202911.7927632,9,1714202911,790227890,,0.3397829830646515,0.3802407681941986,0.9939254522323608,0.8107931613922119,0.7806204557418823,0.9999922513961792,0.4710101783275604,0.4003796875476837,0.006066799163818359,0.0,0.0,0.0,1.2017872333526611,1.1857787370681763,0.010388858616352081,1.2098727226257324,1.073060393333435,0.0,0.008085489273071289,-0.11271834373474121,-0.010388858616352081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06785082817077637,0.12794242799282074,-0.0013969367137178779,0.9894569516181946,-0.04271817165623919,0.10643160093263847,0.0,0.9934019690604924,-0.13960862404133012,0.2557772827394266,-0.020804709570808832,-0.08694577036950876,0.21306719270943367,-0.009303641896979523,0.21679435670375824,-0.21543633937835693,0.00039467745227739215,0.0,0.0,0.0,2.7333269119262695,1.0970683097839355,12.586034774780273,6.760909557342529,2.648881673812866,1.4265851974487305,-2.396818161010742,-1.589647889137268,0.036677271127700806,True
1714202911.8022656,10,1714202911,800223350,,0.3471176326274872,0.38745641708374023,0.9939854741096497,0.818855881690979,0.7877620458602905,0.9999922513961792,0.4717382490634918,0.4003056287765503,0.006006777286529541,0.0,0.0,0.0,1.2168629169464111,1.1932671070098877,0.009485446847975254,1.208919644355774,1.0693912506103516,0.0,-0.007943272590637207,-0.12387585639953613,-0.009485446847975254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06715471297502518,0.1273253858089447,-0.0014363363152369857,0.9895839691162109,-0.04098392703330869,0.10483546624290369,0.0,0.9936447266214226,-0.13815269140312816,0.25454532133183994,-0.020609235183939523,-0.08337077612357965,0.20987578935780554,-0.008786042646194685,0.2466341108083725,-0.212236225605011,0.013002783991396427,0.0,0.0,0.0,2.692232131958008,1.0524897575378418,12.594941139221191,6.760909557342529,2.666773796081543,1.429652214050293,-2.4190783500671387,-1.6047950983047485,0.0369098000228405,True
