Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1713761848.1370814,1,1713761848,136590003,,-0.0002680799225345254,-8.981297287391499e-05,-0.00016972947923932225,0.0,0.0,0.16600136397034124,0.0002680799225345254,8.981297287391499e-05,0.16617109344958056,0.0,0.0,0.0,-0.00409589521586895,-0.00034954334842041135,-0.0050248149782419205,0.0,0.0,0.0,0.00409589521586895,0.00034954334842041135,0.0050248149782419205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001675163075560704,-0.0004923287779092789,0.00011374276800779626,0.9999998807907104,-6.0480952812354356e-05,0.0006314631475790869,0.0,0.9999997987981536,-0.0003351447265095318,-0.000984619445718722,0.00022765055717525944,-0.00012096197804807014,0.0012629263767794019,-7.638304657776666e-08,-0.02033645659685135,0.01162535697221756,-0.003334539011120796,0.0,0.0,0.0,0.016670999140478673,0.0015967327883117833,13.200286621384054,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.1470218,2,1713761848,146568536,,-0.00026145248557440937,-7.93972285464406e-05,-0.00018821953563019633,0.0,0.0,0.17000136397034124,0.00026145248557440937,7.93972285464406e-05,0.17018958350597144,0.0,0.0,0.0,-0.0033036491367965937,0.0002720687771216035,-0.003859482705593109,0.0,0.0,0.0,0.0033036491367965937,-0.0002720687771216035,0.003859482705593109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016721745487302542,-0.000488562393002212,5.635415072902106e-05,0.9999998807907104,3.235736815894214e-05,0.000513547162803225,0.0,0.9999998676111475,-0.00033449009032092083,-0.0009771059475135026,0.00011287173091745126,6.471476193008289e-05,0.0010270943702148205,3.323408675730545e-08,0.014749285764992237,0.0045138634741306305,-0.019721724092960358,0.0,0.0,0.0,0.01356400809600018,-0.000854635436553508,13.206189899667338,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.1572258,3,1713761848,156611919,,-0.00025727375759743154,-6.62054299027659e-05,-0.00018453823577146977,0.0,0.0,0.17200136397034124,0.00025727375759743154,6.62054299027659e-05,0.1721859022061127,0.0,0.0,0.0,-0.0037015501875430346,0.0002544481249060482,-0.0011098465183749795,0.0,0.0,0.0,0.0037015501875430346,-0.0002544481249060482,0.0011098465183749795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018033063679467887,-0.00043769279727712274,3.0835753932478838e-06,0.9999998807907104,3.106713480952922e-05,0.0005721287339005549,0.0,0.9999998358517591,-0.0003606640810827296,-0.0008753845024058898,6.325011407026941e-06,6.213430013680835e-05,0.0011442575296741308,3.554882428147249e-08,-0.0052556260488927364,0.020148051902651787,-0.005033123306930065,0.0,0.0,0.0,0.015104957501171157,-0.0008202135693863966,13.200656747157554,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.166989,4,1713761848,166566848,,-0.0002565026516094804,-4.783520853379741e-05,-0.00014558753173332661,0.0,0.0,0.17600136397034125,0.0002565026516094804,4.783520853379741e-05,0.17614695150207457,0.0,0.0,0.0,-0.004522897768765688,0.0019815065898001194,0.00250417273491621,0.0,0.0,0.0,0.004522897768765688,-0.0019815065898001194,-0.00250417273491621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002532622602302581,-0.00038565858267247677,-7.98842120275367e-06,0.9999999403953552,0.00028807978806653407,0.0006935813365458324,0.0,0.9999997179774429,-0.0005065184535194454,-0.0007713211698882169,-1.5781499140531008e-05,0.000576159999849418,0.0013871627267482676,3.9961391335063085e-07,-0.005783691070973873,0.00887050200253725,-0.0005599872092716396,0.0,0.0,0.0,0.018306208192370832,-0.007603504158032593,13.19686080023922,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.1771653,5,1713761848,176603794,,-0.0002613007673062384,-2.2878686650074087e-05,-7.491047290386632e-05,0.0,0.0,0.17800136397034125,0.0002613007673062384,2.2878686650074087e-05,0.17807627444324511,0.0,0.0,0.0,-0.004141190089285374,0.0023865008261054754,0.005172161851078272,0.0,0.0,0.0,0.004141190089285374,-0.0023865008261054754,-0.005172161851078272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002445443533360958,-0.0003259527438785881,4.6240984374890104e-05,0.9999999403953552,0.00035052423905890706,0.0006379125134222533,0.0,0.9999997351001566,-0.0004891189217450108,-0.0006518828472004144,9.264139832270691e-05,0.0007010489203931052,0.001275825034994974,4.4720796067374547e-07,9.912222594721243e-05,0.01676148734986782,-0.0021467814221978188,0.0,0.0,0.0,0.01683002334320918,-0.009247868636521162,13.19147188233323,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.187133,6,1713761848,186580896,,-0.00025892959092743695,-1.6033300198614597e-06,2.5225734134437516e-05,0.0,0.0,0.18200136397034125,0.00025892959092743695,1.6033300198614597e-06,0.1819761382362068,0.0,0.0,0.0,-0.0038936010096222162,0.002784696174785495,0.008597755804657936,0.0,0.0,0.0,0.0038936010096222162,-0.002784696174785495,-0.008597755804657936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003223193052690476,-0.00030511574004776776,3.390881101950072e-05,0.9999999403953552,0.000411583658546802,0.0006012263259906821,0.0,0.9999997345628633,-0.00064465937813145,-0.0006102095745019358,6.801431473058361e-05,0.0008231677866640685,0.0012024526225752543,4.949102195252116e-07,-0.019246693700551987,0.01843891106545925,-0.01495019719004631,0.0,0.0,0.0,0.01585826087393798,-0.01085614642361179,13.188251711775973,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.1971314,7,1713761848,196576356,,-0.00025997584452852607,2.616383608256001e-05,0.00015493991668336093,0.0,0.0,0.18400136397034125,0.00025997584452852607,-2.616383608256001e-05,0.1838464240536579,0.0,0.0,0.0,-0.004075251519680023,0.0030977639835327864,0.011601101607084274,0.0,0.0,0.0,0.004075251519680023,-0.0030977639835327864,-0.011601101607084274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003906975034624338,-0.00024908341583795846,2.519862391636707e-05,0.9999999403953552,0.0004608498772497323,0.0006285144695585009,0.0,0.99999969629343,-0.0007814076148398073,-0.000498147084628231,5.0591878802524855e-05,0.000921700333274549,0.0012570288883921165,5.79302089975284e-07,-0.016956130042672157,-0.007868733257055283,0.01096838153898716,0.0,0.0,0.0,0.01656941812252626,-0.012149305509592524,13.181401406271881,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.207035,8,1713761848,206562519,,-0.0002656641590874642,5.04625822941307e-05,0.00033192028058692813,0.0,0.0,0.18800136397034126,0.0002656641590874642,-5.04625822941307e-05,0.18766944368975433,0.0,0.0,0.0,-0.005108681507408619,0.003051077714189887,0.01644187979400158,0.0,0.0,0.0,0.005108681507408619,-0.003051077714189887,-0.01644187979400158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003922740579582751,-0.00025362917222082615,-4.556565181701444e-05,0.9999999403953552,0.0004566492878890227,0.000782486939926105,0.0,0.9999995895927243,-0.0007845250577261389,-0.0005072940331373847,-9.093231654801895e-05,0.0009132994463201173,0.0015649738763829954,7.146450829333996e-07,0.009966029785573483,0.014678348787128925,-0.02103041298687458,0.0,0.0,0.0,0.02061458469252102,-0.0120304057993053,13.172462222396753,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.2171755,9,1713761848,216583967,,-0.00027584651252254844,6.832169310655445e-05,0.000557255931198597,0.0,0.0,0.19000136397034126,0.00027584651252254844,-6.832169310655445e-05,0.18944410803914266,0.0,0.0,0.0,-0.005226065870374441,0.002120760502293706,0.020831551402807236,0.0,0.0,0.0,0.005226065870374441,-0.002120760502293706,-0.020831551402807236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040812816587276757,-0.0001825881190598011,-7.129988807719201e-05,0.9999999403953552,0.0003209962292710254,0.0008016300821120524,0.0,0.9999996271752466,-0.0008162303211246894,-0.0003652343921283222,-0.00014245072670983098,0.0006419930883947213,0.0016032602533372412,5.146411286842201e-07,-0.013137418776750565,0.01750839315354824,-0.007805613800883293,0.0,0.0,0.0,0.02109885782701895,-0.008448602361022494,13.159956630430823,0.0,0.0,0.0,0.0,0.0,0.0,True
1713761848.2268484,10,1713761848,226564884,,-0.0002883177949115634,7.872456626500934e-05,0.0008231210522353649,0.0,0.0,0.19400136397034126,0.0002883177949115634,-7.872456626500934e-05,0.1931782429181059,0.0,0.0,0.0,-0.005898064933717251,0.002397729316726327,0.025640051811933517,0.0,0.0,0.0,0.005898064933717251,-0.002397729316726327,-0.025640051811933517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003898475843016058,-9.012100781546906e-05,-0.0001255041133845225,0.9999999403953552,0.0003633137557073577,0.0009030569642530675,0.0,0.9999995262455049,-0.0007796725485217616,-0.00018033985060070013,-0.00025093793739319054,0.0007266284162615668,0.001806114054789833,6.561871048575997e-07,0.008035235106945038,0.0026877284981310368,-0.004726271610707045,0.0,0.0,0.0,0.023752079508267344,-0.0095558282075217,13.150912229520534,0.0,0.0,0.0,0.0,0.0,0.0,True
