Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713761848.1397107,198,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.1463857,199,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.153129,200,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.1597233,201,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.1663432,202,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.173923,203,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.1797748,204,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.1864188,205,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.193114,206,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.1998897,207,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.20637,208,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2130728,209,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.21966,210,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2263916,211,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2330642,212,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2397308,213,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2463932,214,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2530801,215,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2597773,216,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2664492,217,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.273121,218,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2797956,219,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2864172,220,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2930984,221,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.2998776,222,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3064628,223,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3131502,224,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.319808,225,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.326513,226,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3332045,227,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3397686,228,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3465028,229,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3533566,230,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3597898,231,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3665206,232,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3731205,233,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.379683,234,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3865988,235,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3931644,236,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.3997715,237,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4064484,238,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4131074,239,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4198682,240,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4264042,241,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4330702,242,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.439757,243,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4463906,244,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.453201,245,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4597332,246,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4663918,247,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4731112,248,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4796834,249,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4865,250,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.4932687,251,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5000458,252,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5065963,253,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5131257,254,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5200098,255,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5265057,256,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.533577,257,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5399795,258,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.546471,259,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5531542,260,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5597053,261,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5664346,262,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.573309,263,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5798712,264,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5864744,265,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5933394,266,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.5997798,267,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6064389,268,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6134517,269,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6199875,270,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6266856,271,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6334558,272,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6400156,273,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6468012,274,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.653405,275,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6598089,276,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6665273,277,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.673265,278,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6798942,279,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.686418,280,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6930473,281,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.6997151,282,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.70662,283,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7130718,284,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7198331,285,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.72646,286,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7330234,287,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.739686,288,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7464333,289,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.753154,290,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7598822,291,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7665625,292,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.773114,293,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7798355,294,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7864664,295,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7930536,296,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.7996697,297,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8064373,298,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.813045,299,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8197088,300,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8263953,301,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8331037,302,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.839705,303,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8464308,304,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.853117,305,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8598044,306,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8664072,307,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8731265,308,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8796918,309,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8865395,310,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8931189,311,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.8997166,312,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.906522,313,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9130764,314,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9196787,315,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9263759,316,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.933313,317,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9398162,318,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.946616,319,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9533093,320,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9597378,321,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9664235,322,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9731412,323,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.979724,324,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9864583,325,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9931192,326,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761848.9997249,327,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0065491,328,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0131028,329,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.019737,330,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0263767,331,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0332544,332,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.039868,333,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0465465,334,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0532265,335,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0597992,336,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0664704,337,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0732667,338,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0798695,339,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0865295,340,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.093239,341,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.0997212,342,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.1064773,343,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.1131685,344,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.119776,345,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.1266034,346,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.133253,347,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.1397703,348,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.1464188,349,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.153157,350,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713761849.1597745,351,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
