Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713824313.177854,199,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.1846766,200,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.1912897,201,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.197849,202,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2045717,203,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2112832,204,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2179065,205,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.224511,206,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2311382,207,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.237792,208,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.244545,209,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2512152,210,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2579045,211,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.264549,212,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2711377,213,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2779772,214,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2845807,215,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2911134,216,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.2978477,217,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.304566,218,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3113682,219,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.317821,220,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.324466,221,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3311555,222,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3377976,223,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3445425,224,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.351274,225,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.35788,226,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3646016,227,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3712234,228,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3778718,229,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.38454,230,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3911154,231,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.3978765,232,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4045706,233,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4113226,234,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4178474,235,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4244952,236,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.431132,237,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4377859,238,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4444773,239,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4511359,240,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4577956,241,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.464551,242,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4712472,243,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4778829,244,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4844868,245,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4911003,246,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.4979558,247,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.5048008,248,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.5112152,249,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.5178947,250,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.524525,251,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.5312762,252,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.537985,253,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.5445964,254,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.551216,255,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.5580022,256,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713824313.564702,257,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
