Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1713564051.7336106,1,1713564051,733064174,,0.0001812638365663588,0.00015300857194233686,4.052420990774408e-06,0.0,0.0,0.16001531406996958,-0.0001812638365663588,-0.00015300857194233686,0.1600112616489788,0.0,0.0,0.0,0.0016423260094597936,0.0010770231019705534,0.0011613656533882022,0.0,0.0,0.0,-0.0016423260094597936,-0.0010770231019705534,-0.0011613656533882022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006793880602344871,0.00013234440120868385,-0.00036632444243878126,0.9999997615814209,0.0001747021677737874,-0.00026125686369898616,0.0,0.9999999506120006,0.0013586791149518898,0.000265186459141572,-0.0007324688751018552,0.0003494043730978994,-0.0005225137253682322,-9.128429332923337e-08,-0.011879817582666874,-0.02436915598809719,-0.008866588585078716,0.0,0.0,0.0,-0.006876357411965728,-0.004598212384735234,13.160144954239131,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.7435257,2,1713564051,743072032,,0.00016692787175998092,0.00014114618534222245,2.206474164268002e-05,0.0,0.0,0.16401531406996958,-0.00016692787175998092,-0.00014114618534222245,0.1639932493283269,0.0,0.0,0.0,0.0003213573363609612,0.0007334227557294071,0.0033107982017099857,0.0,0.0,0.0,-0.0003213573363609612,-0.0007334227557294071,-0.0033107982017099857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006628626142628491,9.763839625520632e-05,-0.00038162519922479987,0.9999997615814209,0.0001225991664096477,-6.409706901073409e-05,0.0,0.999999990430505,0.0013256506475252932,0.00019578265431031402,-0.0007631207736493454,0.0002451983349446118,-0.00012819413714583314,-1.5716494589175695e-08,0.01924685388803482,-0.008445177227258682,0.002004386158660054,0.0,0.0,0.0,-0.001687306078383699,-0.003227328829234466,13.16211533526698,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.753663,3,1713564051,753092288,,0.00014692798140458763,0.00012517334835138172,5.569066706812009e-05,0.0,0.0,0.16601531406996958,-0.00014692798140458763,-0.00012517334835138172,0.16595962340290146,0.0,0.0,0.0,0.0007691537030041218,0.00028115930035710335,0.0043716044165194035,0.0,0.0,0.0,-0.0007691537030041218,-0.00028115930035710335,-0.0043716044165194035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008111365605145693,0.00011995124077657238,-0.0003688329888973385,0.9999995827674866,5.401360369018507e-05,-0.00012845433324118995,0.0,0.9999999902910074,0.0016221847609203365,0.00024050073789668727,-0.0007374711837631306,0.00010802721010665484,-0.0002569086668141392,-1.3876563353894101e-08,0.022854972630739212,0.0006079592276364565,-0.003344052704051137,0.0,0.0,0.0,-0.003381712193368003,-0.0014219719771062956,13.163090763623119,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.7634337,4,1713564051,763071537,,0.00012886602780781686,0.00011174006067449227,8.976616663858294e-05,0.0,0.0,0.1700153140699696,-0.00012886602780781686,-0.00011174006067449227,0.169925547903331,0.0,0.0,0.0,0.0002490473270881921,0.0008640678133815527,0.005048897583037615,0.0,0.0,0.0,-0.0002490473270881921,-0.0008640678133815527,-0.005048897583037615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008355432073585689,0.00011425327102188021,-0.00029898263164795935,0.9999996423721313,0.00013895888730839932,-4.9592283720937825e-05,0.0,0.9999999891155165,0.001671018176511081,0.00022900606860000593,-0.0005977741226305862,0.00027791777653647507,-9.918456652492551e-05,-1.3782577197681521e-08,0.007143737748265266,0.021081876009702682,0.01515113189816475,0.0,0.0,0.0,-0.0013063362479442731,-0.0036603886299417356,13.170760723974814,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.773575,5,1713564051,773046255,,0.0001159818857559003,0.0001024705998133868,0.0001353216212010011,0.0,0.0,0.1720153140699696,-0.0001159818857559003,-0.0001024705998133868,0.1718799924487686,0.0,0.0,0.0,0.0010051463032141328,0.0007452936843037605,0.006422370672225952,0.0,0.0,0.0,-0.0010051463032141328,-0.0007452936843037605,-0.006422370672225952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008286310476250947,0.00014826223195996135,-0.00019574532052502036,0.9999996423721313,0.00012046134064013406,-0.00016026831948267876,0.0,0.9999999799015654,0.00165720423835711,0.00029684875413250606,-0.0003912448064930518,0.00024092269114542368,-0.0003205366380119281,-3.86122752376343e-08,-0.012898184359073639,0.0009534632554277778,0.016928067430853844,0.0,0.0,0.0,-0.004221623485500459,-0.003173068928299472,13.170485734745116,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.783459,6,1713564051,783089160,,0.00011079441173933446,8.699708996573463e-05,0.00019510633137542754,0.0,0.0,0.1760153140699696,-0.00011079441173933446,-8.699708996573463e-05,0.17582020773859416,0.0,0.0,0.0,0.0007503223605453968,-0.000818332307972014,0.008335200138390064,0.0,0.0,0.0,-0.0007503223605453968,0.000818332307972014,-0.008335200138390064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007257856195792556,0.00010712140647228807,-0.00021179000032134354,0.9999997019767761,-0.00011255001173583463,-0.00012200169283972892,0.0,0.9999999862240408,0.00145152599398887,0.00021455018179323803,-0.0004234244079352881,-0.00022510002897263462,-0.0002440033847393086,2.7462584739335265e-08,-0.023252345621585846,-0.011593442410230637,-0.012565459124743938,0.0,0.0,0.0,-0.0032143226766493172,0.0029653035671799444,13.173270259580624,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.7935286,7,1713564051,793079376,,9.687976853456348e-05,6.077147554606199e-05,0.0002710848057176918,0.0,0.0,0.1780153140699696,-9.687976853456348e-05,-6.077147554606199e-05,0.1777442292642519,0.0,0.0,0.0,8.849630830809474e-05,-0.0015125928912311792,0.010860791429877281,0.0,0.0,0.0,-8.849630830809474e-05,0.0015125928912311792,-0.010860791429877281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005345004028640687,4.710464781965129e-05,-0.00026932929176837206,0.9999998211860657,-0.00021798760812869242,-2.266873420147819e-05,0.0,0.9999999759837653,0.0010689754465992608,9.449719189743505e-05,-0.0005386081592381595,-0.0004359752200462596,-4.533746732965285e-05,9.88300630592782e-09,-0.03296647220849991,-0.010382230393588543,-0.012380709871649742,0.0,0.0,0.0,-0.0005970230005914346,0.005741106439381838,13.168422909510532,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.80352,8,1713564051,803068637,,8.685489592608064e-05,4.095597978448495e-05,0.00037518300814554095,0.0,0.0,0.1820153140699696,-8.685489592608064e-05,-4.095597978448495e-05,0.18164013106182406,0.0,0.0,0.0,0.0008253908599726856,-0.0009566324297338724,0.01399797573685646,0.0,0.0,0.0,-0.0008253908599726856,0.0009566324297338724,-0.01399797573685646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003226171829737723,2.024612513196189e-06,-0.00027870500343851745,0.9999999403953552,-0.00013763836415651816,-0.00013082044262611116,0.0,0.999999981970846,0.0006452332033649285,4.229054566691788e-06,-0.0005574086613054517,-0.00027527673624881574,-0.00026164088352020453,3.601182467519105e-08,-0.04352731257677078,-0.00938668567687273,0.009608646854758263,0.0,0.0,0.0,-0.0034448470833012834,0.0036243809285224416,13.166317235387003,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.813465,9,1713564051,813070297,,8.074893412413076e-05,2.4605293219792657e-05,0.0005152859957888722,0.0,0.0,0.1840153140699696,-8.074893412413076e-05,-2.4605293219792657e-05,0.18350002807418073,0.0,0.0,0.0,0.0004500375362113118,-0.000957171490881592,0.01667902246117592,0.0,0.0,0.0,-0.0004500375362113118,0.000957171490881592,-0.01667902246117592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010573148028925061,-2.1639347323798575e-05,-0.0002634732227306813,1.0,-0.0001393921213446399,-7.465765541736322e-05,0.0,0.9999999874980354,0.00021147434798615125,-4.322297632944956e-05,-0.0005269510035435358,-0.0002787842459229007,-0.00014931530952282403,2.081337815850459e-08,-0.03740205243229866,0.005546972621232271,-0.005455277394503355,0.0,0.0,0.0,-0.0019650936199468562,0.003668995052066748,13.160696885394284,0.0,0.0,0.0,0.0,0.0,0.0,True
1713564051.82346,10,1713564051,823080301,,7.727050979156047e-05,1.1645484846667387e-05,0.0006856263498775661,0.0,0.0,0.1880153140699696,-7.727050979156047e-05,-1.1645484846667387e-05,0.18732968772009204,0.0,0.0,0.0,0.00110865558963269,-0.0007224390283226967,0.02054140530526638,0.0,0.0,0.0,-0.00110865558963269,0.0007224390283226967,-0.02054140530526638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.531102477922104e-06,-5.9150817833142355e-05,-0.00027596490690484643,1.0,-0.00010593343321851281,-0.00017196718675711517,0.0,0.9999999796026969,1.9094850667741377e-05,-0.00011829636600887945,-0.0005519309292243786,-0.00021186687623150118,-0.0003439343732796118,3.6434151143134174e-08,-0.0144500145688653,0.009068426676094532,-0.016955789178609848,0.0,0.0,0.0,-0.004524660125025548,0.002787233949857182,13.155590707381698,0.0,0.0,0.0,0.0,0.0,0.0,True
