Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1713562833.5132494,1,1713562833,512828826,,-4.584292400977574e-05,1.157603765022941e-05,0.0004085033724550158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015091397799551487,-0.002376251621171832,0.006853014230728149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010806984500959516,-8.05436066002585e-05,-2.7569833036977798e-05,0.999999463558197,0.0,0.0,0.0,1.0,-0.0021613927894589035,-0.00016114670035472965,-5.496554491295292e-05,0.0,0.0,0.0,-0.0030504451133310795,-0.006552733946591616,-0.000511079328134656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.5230472,2,1713562833,522825241,,-4.8015972424764186e-05,-1.198409609060036e-05,0.00040982267819345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003680196823552251,-0.0025171064771711826,0.006365107838064432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011579112615436316,-6.970764661673456e-05,-7.72856583353132e-06,0.9999993443489075,0.0,0.0,0.0,1.0,-0.0023158219401096395,-0.0001394330954712091,-1.5295690617994756e-05,0.0,0.0,0.0,-0.021693691611289978,-0.004442280158400536,0.0028987049590796232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.5332062,3,1713562833,532810449,,-4.1054408939089626e-05,-3.2808184187160805e-05,0.0004094595497008413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005461815744638443,-0.0027887746691703796,0.006555682513862848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012261075899004936,-6.129135726951063e-05,-9.625453094486147e-05,0.9999992847442627,0.0,0.0,0.0,1.0,-0.0024522038923112874,-0.00012281865344768026,-0.0001923586107228364,0.0,0.0,0.0,-0.006578781176358461,-0.010692821815609932,-0.027095794677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.5431097,4,1713562833,542801380,,-2.660013342392631e-05,-5.228438021731563e-05,0.0004123331164009869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011995491804555058,-0.0031883546616882086,0.0069638644345104694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00117352360393852,-4.180070027359761e-05,-0.00016100074572023004,0.9999993443489075,0.0,0.0,0.0,1.0,-0.0023470341527159974,-8.397921432915673e-05,-0.0003219031486916248,0.0,0.0,0.0,0.0049104769714176655,0.016128476709127426,0.010277338325977325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.5543134,5,1713562833,552815437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.5633492,6,1713562833,562818288,,2.1077537439850857e-06,-8.294349390780553e-05,0.00040026046917773783,0.0,0.0,0.15801405677085142,-2.1077537439850857e-06,8.294349390780553e-05,0.1576137963016737,0.0,0.0,0.0,0.0009286323329433799,-0.0025945850647985935,0.005884700454771519,0.0,0.0,0.0,-0.0009286323329433799,0.0025945850647985935,-0.005884700454771519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010798091534525156,-4.19308380514849e-05,-6.184534140629694e-05,0.9999994039535522,-0.00039338204051461283,-0.0001380666105270463,0.0,0.9999999130940869,-0.0021596135638696384,-8.399519027150385e-05,-0.00012360005776892094,-0.0007867641238175138,-0.00027613320056565465,1.0862585409346773e-07,0.0007148851291276515,0.002149222418665886,0.015528237447142601,0.0,0.0,0.0,-0.003627146258213543,0.01033453483687481,13.135490538610743,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.5732126,7,1713562833,572813987,,9.014600436785258e-06,-9.227991540683433e-05,0.0003936043940484524,0.0,0.0,0.16201405677085143,-9.014600436785258e-06,9.227991540683433e-05,0.16162045237680298,0.0,0.0,0.0,0.0007347248611040413,-0.0021902809385210276,0.00528033496811986,0.0,0.0,0.0,-0.0007347248611040413,0.0021902809385210276,-0.00528033496811986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010723418090492487,-2.9336077204789035e-05,-2.306845271959901e-05,0.999999463558197,-0.00033396124504184117,-0.00010985724779875047,0.0,0.9999999382006342,-0.002144682593758775,-5.8721592896449014e-05,-4.6073960567555955e-05,-0.0006679225145906105,-0.0002197144837870506,7.337612827457789e-08,0.001126704504713416,0.009638836607336998,0.01844857446849346,0.0,0.0,0.0,-0.002888864919441403,0.008782023440289777,13.14826486980402,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.583344,8,1713562833,582844018,,1.0268811820424162e-05,-9.254297765437514e-05,0.00037686520954594016,0.0,0.0,0.16401405677085143,-1.0268811820424162e-05,9.254297765437514e-05,0.1636371915613055,0.0,0.0,0.0,0.0002431009925203398,-0.0014587644254788756,0.0033088037744164467,0.0,0.0,0.0,-0.0002431009925203398,0.0014587644254788756,-0.0033088037744164467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010704409796744585,7.100471179910528e-07,-5.6838078307919204e-05,0.999999463558197,-0.00022527557234992815,-3.703282757797113e-05,0.0,0.9999999739397428,-0.00214088236390191,1.2984097588030984e-06,-0.00011367760734590821,-0.0004505511494375486,-7.406565329348949e-05,1.668518290249243e-08,-0.008304507471621037,0.0022635352797806263,-0.016781363636255264,0.0,0.0,0.0,-0.000974792781562428,0.00592979300126899,13.161197363339168,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.593351,9,1713562833,592813253,,8.41398195916554e-06,-9.499466250417754e-05,0.0003539014724083245,0.0,0.0,0.16801405677085143,-8.41398195916554e-06,9.499466250417754e-05,0.1676601552984431,0.0,0.0,0.0,-0.00028266620938666165,-0.0018659691559150815,0.0031997852493077517,0.0,0.0,0.0,0.00028266620938666165,0.0018659691559150815,-0.0031997852493077517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001050440943799913,7.542428647866473e-06,-9.890014916891232e-05,0.999999463558197,-0.00028561410235149816,4.101560060046231e-05,0.0,0.9999999583711517,-0.0021008837133394596,1.4877071071312996e-05,-0.00019781603130522463,-0.0005712282139108078,8.203119787805978e-05,-2.3429267974646372e-08,0.004006773699074984,0.00017590138304512948,-0.014105798676609993,0.0,0.0,0.0,0.00108052186351415,0.007524265830579679,13.172082241303652,0.0,0.0,0.0,0.0,0.0,0.0,True
1713562833.6031973,10,1713562833,602825403,,9.554011739965063e-06,-9.39553210628219e-05,0.00032899738289415836,0.0,0.0,0.17001405677085143,-9.554011739965063e-06,9.39553210628219e-05,0.16968505938795728,0.0,0.0,0.0,0.0007891818531788886,-0.0006572796846739948,0.002545354189351201,0.0,0.0,0.0,-0.0007891818531788886,0.0006572796846739948,-0.002545354189351201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009952414548024535,-2.543681148381438e-06,-4.5595606934512034e-05,0.9999995231628418,-0.000106513503657856,-0.00011770384114331038,0.0,0.9999999874003397,-0.001990482965460077,-5.1781169457826165e-06,-9.118610381072131e-05,-0.00021302701214549147,-0.00023540768149481973,2.5074097723086217e-08,0.01855280064046383,-0.0020988828036934137,-0.002035081386566162,0.0,0.0,0.0,-0.0031026496579215747,0.002807674604991917,13.179899273070218,0.0,0.0,0.0,0.0,0.0,0.0,True
